======== n=1000, T=20 ========
-- BW=silverman --
Run 01: MS RMSE = 0.0002, DP RMSE = 14.1948, MS BW = 0.7000, DP BW = 0.7000
Run 02: MS RMSE = 0.0003, DP RMSE = 18.0247, MS BW = 0.7000, DP BW = 0.7000
Run 03: MS RMSE = 0.0016, DP RMSE = 13.9130, MS BW = 0.7000, DP BW = 0.7000
Run 04: MS RMSE = 0.0004, DP RMSE = 18.5322, MS BW = 0.7000, DP BW = 0.7000
Run 05: MS RMSE = 0.0003, DP RMSE = 6.0184, MS BW = 0.7000, DP BW = 0.7000
Run 06: MS RMSE = 0.0000, DP RMSE = 8.3516, MS BW = 0.7000, DP BW = 0.7000
Run 07: MS RMSE = 0.0007, DP RMSE = 4.1706, MS BW = 0.7000, DP BW = 0.7000
Run 08: MS RMSE = 0.0006, DP RMSE = 6.2352, MS BW = 0.7000, DP BW = 0.7000
Run 09: MS RMSE = 0.0000, DP RMSE = 16.1480, MS BW = 0.7000, DP BW = 0.7000
Run 10: MS RMSE = 0.0010, DP RMSE = 4.2415, MS BW = 0.7000, DP BW = 0.7000
Run 11: MS RMSE = 0.0007, DP RMSE = 9.0911, MS BW = 0.7000, DP BW = 0.7000
Run 12: MS RMSE = 0.0000, DP RMSE = 8.6354, MS BW = 0.7000, DP BW = 0.7000
Run 13: MS RMSE = 0.0003, DP RMSE = 14.6119, MS BW = 0.7000, DP BW = 0.7000
Run 14: MS RMSE = 0.0001, DP RMSE = 12.2149, MS BW = 0.7000, DP BW = 0.7000
Run 15: MS RMSE = 0.0020, DP RMSE = 16.9644, MS BW = 0.7000, DP BW = 0.7000
Run 16: MS RMSE = 0.0012, DP RMSE = 20.5950, MS BW = 0.7000, DP BW = 0.7000
Run 17: MS RMSE = 0.0002, DP RMSE = 3.9566, MS BW = 0.7000, DP BW = 0.7000
Run 18: MS RMSE = 0.0000, DP RMSE = 5.2971, MS BW = 0.7000, DP BW = 0.7000
Run 19: MS RMSE = 0.0001, DP RMSE = 12.3595, MS BW = 0.7000, DP BW = 0.7000
Run 20: MS RMSE = 0.0001, DP RMSE = 8.8903, MS BW = 0.7000, DP BW = 0.7000
Run 21: MS RMSE = 0.0002, DP RMSE = 12.3007, MS BW = 0.7000, DP BW = 0.7000
Run 22: MS RMSE = 0.0000, DP RMSE = 12.1210, MS BW = 0.7000, DP BW = 0.7000
Run 23: MS RMSE = 0.0000, DP RMSE = 12.1089, MS BW = 0.7000, DP BW = 0.7000
Run 24: MS RMSE = 0.0055, DP RMSE = 13.0015, MS BW = 0.7000, DP BW = 0.7000
Run 25: MS RMSE = 0.0004, DP RMSE = 11.5722, MS BW = 0.7000, DP BW = 0.7000
