======== n=1000, T=20 ========
-- BW=silverman --
Run 16: MS RMSE = 0.0105, DP RMSE = 0.0424, MS BW = 0.7000, DP BW = 0.7000
Run 17: MS RMSE = 0.0003, DP RMSE = 0.0560, MS BW = 0.7000, DP BW = 0.7000
Run 18: MS RMSE = 0.0007, DP RMSE = 0.0029, MS BW = 0.7000, DP BW = 0.7000
Run 19: MS RMSE = 0.0036, DP RMSE = 0.0415, MS BW = 0.7000, DP BW = 0.7000
Run 20: MS RMSE = 0.0016, DP RMSE = 0.0055, MS BW = 0.7000, DP BW = 0.7000
Run 21: MS RMSE = 0.0072, DP RMSE = 0.0251, MS BW = 0.7000, DP BW = 0.7000
Run 22: MS RMSE = 0.0074, DP RMSE = 0.0168, MS BW = 0.7000, DP BW = 0.7000
Run 23: MS RMSE = 0.0012, DP RMSE = 0.0339, MS BW = 0.7000, DP BW = 0.7000
Run 24: MS RMSE = 0.0109, DP RMSE = 0.0623, MS BW = 0.7000, DP BW = 0.7000
Run 25: MS RMSE = 0.0008, DP RMSE = 0.0232, MS BW = 0.7000, DP BW = 0.7000
Run 26: MS RMSE = 0.0016, DP RMSE = 0.0134, MS BW = 0.7000, DP BW = 0.7000
Run 27: MS RMSE = 0.0030, DP RMSE = 0.0123, MS BW = 0.7000, DP BW = 0.7000
Run 28: MS RMSE = 0.0002, DP RMSE = 0.0034, MS BW = 0.7000, DP BW = 0.7000
Run 29: MS RMSE = 0.0041, DP RMSE = 0.0416, MS BW = 0.7000, DP BW = 0.7000
Run 30: MS RMSE = 0.0046, DP RMSE = 0.0231, MS BW = 0.7000, DP BW = 0.7000
Run 31: MS RMSE = 0.0103, DP RMSE = 0.0191, MS BW = 0.7000, DP BW = 0.7000
Run 32: MS RMSE = 0.0084, DP RMSE = 0.0105, MS BW = 0.7000, DP BW = 0.7000
Run 33: MS RMSE = 0.0004, DP RMSE = 0.0070, MS BW = 0.7000, DP BW = 0.7000
Run 34: MS RMSE = 0.0003, DP RMSE = 0.0176, MS BW = 0.7000, DP BW = 0.7000
Run 35: MS RMSE = 0.0039, DP RMSE = 0.0063, MS BW = 0.7000, DP BW = 0.7000
Run 36: MS RMSE = 0.0049, DP RMSE = 0.0192, MS BW = 0.7000, DP BW = 0.7000
Run 37: MS RMSE = 0.0032, DP RMSE = 0.0677, MS BW = 0.7000, DP BW = 0.7000
Run 38: MS RMSE = 0.0137, DP RMSE = 0.0268, MS BW = 0.7000, DP BW = 0.7000
Run 39: MS RMSE = 0.0042, DP RMSE = 0.0393, MS BW = 0.7000, DP BW = 0.7000
Run 40: MS RMSE = 0.0049, DP RMSE = 0.0443, MS BW = 0.7000, DP BW = 0.7000
Run 41: MS RMSE = 0.0020, DP RMSE = 0.0039, MS BW = 0.7000, DP BW = 0.7000
Run 42: MS RMSE = 0.0023, DP RMSE = 0.0297, MS BW = 0.7000, DP BW = 0.7000
Run 43: MS RMSE = 0.0013, DP RMSE = 0.0079, MS BW = 0.7000, DP BW = 0.7000
Run 44: MS RMSE = 0.0051, DP RMSE = 0.0221, MS BW = 0.7000, DP BW = 0.7000
Run 45: MS RMSE = 0.0085, DP RMSE = 0.0078, MS BW = 0.7000, DP BW = 0.7000
Run 46: MS RMSE = 0.0009, DP RMSE = 0.0196, MS BW = 0.7000, DP BW = 0.7000
Run 47: MS RMSE = 0.0057, DP RMSE = 0.0044, MS BW = 0.7000, DP BW = 0.7000
Run 48: MS RMSE = 0.0020, DP RMSE = 0.0171, MS BW = 0.7000, DP BW = 0.7000
